[[ 0.2  0.2  0.6]],features-ngrams-topics,f279,3,10,0.10952118877270225,0.13528212100611828,0.12104622871046228
[[ 0.2   0.21  0.59]],features-ngrams-topics,f279,3,10,0.11129476584022038,0.1373215499660095,0.12294583079732196
[[ 0.2   0.22  0.58]],features-ngrams-topics,f279,3,10,0.10082644628099173,0.12440516655336506,0.11138161898965308
[[ 0.2   0.23  0.57]],features-ngrams-topics,f279,3,10,0.10848017621145374,0.13392250169952413,0.11986613933678127
[[ 0.2   0.24  0.56]],features-ngrams-topics,f279,3,10,0.1013215859030837,0.12508497620666215,0.11195619105567386
[[ 0.2   0.25  0.55]],features-ngrams-topics,f279,3,10,0.10187224669603524,0.1257647858599592,0.11256464861575904
[[ 0.2   0.26  0.54]],features-ngrams-topics,f279,3,10,0.10633608815426997,0.13120326308633581,0.11746804625684723
[[ 0.2   0.27  0.53]],features-ngrams-topics,f279,3,10,0.10523415977961433,0.12984364377974167,0.1162507608034084
[[ 0.2   0.28  0.52]],features-ngrams-topics,f279,3,10,0.10192837465564739,0.1257647858599592,0.1125989044430919
[[ 0.2  0.2  0.6]],features-ngrams-topics,f279,3,10,0.11239669421487604,0.13868116927260368,0.1241631162507608
[[ 0.2   0.21  0.59]],features-ngrams-topics,f279,3,10,0.10633608815426997,0.13120326308633581,0.11746804625684723
[[ 0.2   0.22  0.58]],features-ngrams-topics,f279,3,10,0.11460055096418732,0.14140040788579197,0.12659768715763844
[[ 0.2   0.23  0.57]],features-ngrams-topics,f279,3,10,0.10369553226696084,0.12780421481985044,0.11449451887941535
[[ 0.2   0.24  0.56]],features-ngrams-topics,f279,3,10,0.1068870523415978,0.1318830727396329,0.11807668898356664
[[ 0.2   0.25  0.55]],features-ngrams-topics,f279,3,10,0.10358126721763085,0.12780421481985044,0.11442483262325016
[[ 0.2   0.26  0.54]],features-ngrams-topics,f279,3,10,0.10192837465564739,0.1257647858599592,0.1125989044430919
[[ 0.2   0.27  0.53]],features-ngrams-topics,f279,3,10,0.1024793388429752,0.1264445955132563,0.11320754716981134
[[ 0.2   0.28  0.52]],features-ngrams-topics,f279,3,10,0.10517621145374449,0.12984364377974167,0.11621539397627015
[[ 0.2   0.29  0.51]],features-ngrams-topics,f279,3,10,0.10236653824986242,0.1264445955132563,0.11313868613138688
[[ 0.2  0.3  0.5]],features-ngrams-topics,f279,3,10,0.10126582278481013,0.12508497620666215,0.11192214111922141
[[ 0.2   0.31  0.49]],features-ngrams-topics,f279,3,10,0.10242290748898679,0.1264445955132563,0.11317310617584425
[[ 0.2   0.32  0.48]],features-ngrams-topics,f279,3,10,0.10303030303030303,0.12712440516655338,0.11381618989653074
[[ 0.2   0.33  0.47]],features-ngrams-topics,f279,3,10,0.10731975784259769,0.13256288239293,0.11861313868613138
[[ 0.2   0.34  0.46]],features-ngrams-topics,f279,3,10,0.10572687224669604,0.13052345343303876,0.11682385153635533
[[ 0.2   0.35  0.45]],features-ngrams-topics,f279,3,10,0.10517621145374449,0.12984364377974167,0.11621539397627015
[[ 0.2   0.36  0.44]],features-ngrams-topics,f279,3,10,0.10627753303964757,0.13120326308633581,0.11743230909644052
[[ 0.2   0.37  0.43]],features-ngrams-topics,f279,3,10,0.10071546505228399,0.12440516655336506,0.11131386861313869
[[ 0.2   0.38  0.42]],features-ngrams-topics,f279,3,10,0.10952118877270225,0.13528212100611828,0.12104622871046228
[[ 0.2   0.39  0.41]],features-ngrams-topics,f279,3,10,0.10242290748898679,0.1264445955132563,0.11317310617584425
[[ 0.21  0.2   0.59]],features-ngrams-topics,f279,3,10,0.10407488986784141,0.12848402447314752,0.11499847885609979
[[ 0.21  0.21  0.58]],features-ngrams-topics,f279,3,10,0.09917355371900827,0.12236573759347383,0.10955569080949483
[[ 0.21  0.22  0.57]],features-ngrams-topics,f279,3,10,0.10413223140495868,0.12848402447314752,0.11503347534996958
[[ 0.21  0.23  0.56]],features-ngrams-topics,f279,3,10,0.10578512396694215,0.13052345343303876,0.11685940353012782
[[ 0.21  0.24  0.55]],features-ngrams-topics,f279,3,10,0.10566868464501926,0.13052345343303876,0.11678832116788322
[[ 0.21  0.25  0.54]],features-ngrams-topics,f279,3,10,0.10682819383259912,0.1318830727396329,0.11804076665652571
[[ 0.21  0.26  0.53]],features-ngrams-topics,f279,3,10,0.10407488986784141,0.12848402447314752,0.11499847885609979
[[ 0.21  0.27  0.52]],features-ngrams-topics,f279,3,10,0.10737885462555066,0.13256288239293,0.1186492242166109
[[ 0.21  0.28  0.51]],features-ngrams-topics,f279,3,10,0.10308710033076075,0.12712440516655338,0.11385083713850838
[[ 0.21  0.29  0.5 ]],features-ngrams-topics,f279,3,10,0.10352422907488987,0.12780421481985044,0.11439002129601461
[[ 0.21  0.3   0.49]],features-ngrams-topics,f279,3,10,0.10352422907488987,0.12780421481985044,0.11439002129601461
[[ 0.21  0.31  0.48]],features-ngrams-topics,f279,3,10,0.10853994490358126,0.13392250169952413,0.1199026171637249
[[ 0.21  0.32  0.47]],features-ngrams-topics,f279,3,10,0.10424710424710425,0.12848402447314752,0.11510353227771011
[[ 0.21  0.33  0.46]],features-ngrams-topics,f279,3,10,0.10842047330764998,0.13392250169952413,0.11982968369829684
[[ 0.21  0.34  0.45]],features-ngrams-topics,f279,3,10,0.10529217199558985,0.12984364377974167,0.1162861491628615
[[ 0.21  0.35  0.44]],features-ngrams-topics,f279,3,10,0.11172261970280682,0.1380013596193066,0.12347931873479318
[[ 0.21  0.36  0.43]],features-ngrams-topics,f279,3,10,0.10291689598238855,0.12712440516655338,0.11374695863746959
[[ 0.21  0.37  0.42]],features-ngrams-topics,f279,3,10,0.10363836824696802,0.12780421481985044,0.11445966514459664
[[ 0.21  0.38  0.41]],features-ngrams-topics,f279,3,10,0.10627753303964757,0.13120326308633581,0.11743230909644052
[[ 0.21  0.39  0.4 ]],features-ngrams-topics,f279,3,10,0.10621904237754541,0.13120326308633581,0.11739659367396595
[[ 0.22  0.2   0.58]],features-ngrams-topics,f279,3,10,0.09762824048538334,0.1203263086335826,0.10779537149817296
[[ 0.22  0.21  0.57]],features-ngrams-topics,f279,3,10,0.10192837465564739,0.1257647858599592,0.1125989044430919
[[ 0.22  0.22  0.56]],features-ngrams-topics,f279,3,10,0.10401761144744083,0.12848402447314752,0.11496350364963503
[[ 0.22  0.23  0.55]],features-ngrams-topics,f279,3,10,0.10792951541850221,0.13324269204622705,0.11925768177669607
[[ 0.22  0.24  0.54]],features-ngrams-topics,f279,3,10,0.10798898071625344,0.13324269204622705,0.11929397443700547
[[ 0.22  0.25  0.53]],features-ngrams-topics,f279,3,10,0.10682819383259912,0.1318830727396329,0.11804076665652571
[[ 0.22  0.26  0.52]],features-ngrams-topics,f279,3,10,0.10572687224669604,0.13052345343303876,0.11682385153635533
[[ 0.22  0.27  0.51]],features-ngrams-topics,f279,3,10,0.10792951541850221,0.13324269204622705,0.11925768177669607
[[ 0.22  0.28  0.5 ]],features-ngrams-topics,f279,3,10,0.10187224669603524,0.1257647858599592,0.11256464861575904
[[ 0.22  0.29  0.49]],features-ngrams-topics,f279,3,10,0.10242290748898679,0.1264445955132563,0.11317310617584425
[[ 0.22  0.3   0.48]],features-ngrams-topics,f279,3,10,0.10462555066079295,0.12916383412644458,0.11560693641618495
[[ 0.22  0.31  0.47]],features-ngrams-topics,f279,3,10,0.10737885462555066,0.13256288239293,0.1186492242166109
[[ 0.22  0.32  0.46]],features-ngrams-topics,f279,3,10,0.10671067106710672,0.1318830727396329,0.11796898753420493
[[ 0.22  0.33  0.45]],features-ngrams-topics,f279,3,10,0.10242290748898679,0.1264445955132563,0.11317310617584425
[[ 0.22  0.34  0.44]],features-ngrams-topics,f279,3,10,0.1024793388429752,0.1264445955132563,0.11320754716981134
[[ 0.22  0.35  0.43]],features-ngrams-topics,f279,3,10,0.10297356828193832,0.12712440516655338,0.11378156373592942
[[ 0.22  0.36  0.42]],features-ngrams-topics,f279,3,10,0.10407488986784141,0.12848402447314752,0.11499847885609979
[[ 0.22  0.37  0.41]],features-ngrams-topics,f279,3,10,0.10737885462555066,0.13256288239293,0.1186492242166109
[[ 0.22  0.38  0.4 ]],features-ngrams-topics,f279,3,10,0.09801762114537445,0.12100611828687967,0.10830544569516276
[[ 0.22  0.39  0.39]],features-ngrams-topics,f279,3,10,0.10633608815426997,0.13120326308633581,0.11746804625684723
[[ 0.23  0.2   0.57]],features-ngrams-topics,f279,3,10,0.10517621145374449,0.12984364377974167,0.11621539397627015
[[ 0.23  0.21  0.56]],features-ngrams-topics,f279,3,10,0.10743801652892562,0.13256288239293,0.11868533171028606
[[ 0.23  0.22  0.55]],features-ngrams-topics,f279,3,10,0.10572687224669604,0.13052345343303876,0.11682385153635533
[[ 0.23  0.23  0.54]],features-ngrams-topics,f279,3,10,0.10407488986784141,0.12848402447314752,0.11499847885609979
[[ 0.23  0.24  0.53]],features-ngrams-topics,f279,3,10,0.10627753303964757,0.13120326308633581,0.11743230909644052
[[ 0.23  0.25  0.52]],features-ngrams-topics,f279,3,10,0.10016510731975785,0.12372535690006799,0.11070559610705596
[[ 0.23  0.26  0.51]],features-ngrams-topics,f279,3,10,0.10578512396694215,0.13052345343303876,0.11685940353012782
[[ 0.23  0.27  0.5 ]],features-ngrams-topics,f279,3,10,0.10584343991179714,0.13052345343303876,0.11689497716894978
[[ 0.23  0.28  0.49]],features-ngrams-topics,f279,3,10,0.10253583241455347,0.1264445955132563,0.11324200913242008
[[ 0.23  0.29  0.48]],features-ngrams-topics,f279,3,10,0.10848017621145374,0.13392250169952413,0.11986613933678127
[[ 0.23  0.3   0.47]],features-ngrams-topics,f279,3,10,0.11178414096916299,0.1380013596193066,0.12351688469729236
[[ 0.23  0.31  0.46]],features-ngrams-topics,f279,3,10,0.10418963616317531,0.12848402447314752,0.11506849315068494
[[ 0.23  0.32  0.45]],features-ngrams-topics,f279,3,10,0.10853994490358126,0.13392250169952413,0.1199026171637249
[[ 0.23  0.33  0.44]],features-ngrams-topics,f279,3,10,0.11722619702806825,0.14479945615227735,0.12956204379562045
[[ 0.23  0.34  0.43]],features-ngrams-topics,f279,3,10,0.10137741046831956,0.12508497620666215,0.11199026171637251
[[ 0.23  0.35  0.42]],features-ngrams-topics,f279,3,10,0.10787011557512383,0.13324269204622705,0.1192214111922141
[[ 0.23  0.36  0.41]],features-ngrams-topics,f279,3,10,0.10731975784259769,0.13256288239293,0.11861313868613138
[[ 0.23  0.37  0.4 ]],features-ngrams-topics,f279,3,10,0.10192837465564739,0.1257647858599592,0.1125989044430919
[[ 0.23  0.38  0.39]],features-ngrams-topics,f279,3,10,0.10187224669603524,0.1257647858599592,0.11256464861575904
[[ 0.23  0.39  0.38]],features-ngrams-topics,f279,3,10,0.09631260319207485,0.11896668932698844,0.10644768856447687
[[ 0.24  0.2   0.56]],features-ngrams-topics,f279,3,10,0.10952118877270225,0.13528212100611828,0.12104622871046228
[[ 0.24  0.21  0.55]],features-ngrams-topics,f279,3,10,0.10523415977961433,0.12984364377974167,0.1162507608034084
[[ 0.24  0.22  0.54]],features-ngrams-topics,f279,3,10,0.10578512396694215,0.13052345343303876,0.11685940353012782
[[ 0.24  0.23  0.53]],features-ngrams-topics,f279,3,10,0.1046831955922865,0.12916383412644458,0.11564211807668898
[[ 0.24  0.24  0.52]],features-ngrams-topics,f279,3,10,0.10952118877270225,0.13528212100611828,0.12104622871046228
[[ 0.24  0.25  0.51]],features-ngrams-topics,f279,3,10,0.10401761144744083,0.12848402447314752,0.11496350364963503
[[ 0.24  0.26  0.5 ]],features-ngrams-topics,f279,3,10,0.10958149779735683,0.13528212100611828,0.12108305445695162
[[ 0.24  0.27  0.49]],features-ngrams-topics,f279,3,10,0.10352422907488987,0.12780421481985044,0.11439002129601461
[[ 0.24  0.28  0.48]],features-ngrams-topics,f279,3,10,0.10859977949283352,0.13392250169952413,0.11993911719939118
[[ 0.24  0.29  0.47]],features-ngrams-topics,f279,3,10,0.10627753303964757,0.13120326308633581,0.11743230909644052
[[ 0.24  0.3   0.46]],features-ngrams-topics,f279,3,10,0.1068870523415978,0.1318830727396329,0.11807668898356664
[[ 0.24  0.31  0.45]],features-ngrams-topics,f279,3,10,0.10358126721763085,0.12780421481985044,0.11442483262325016
[[ 0.24  0.32  0.44]],features-ngrams-topics,f279,3,10,0.10682819383259912,0.1318830727396329,0.11804076665652571
[[ 0.24  0.33  0.43]],features-ngrams-topics,f279,3,10,0.1063947078280044,0.13120326308633581,0.11750380517503804
[[ 0.24  0.34  0.42]],features-ngrams-topics,f279,3,10,0.10523415977961433,0.12984364377974167,0.1162507608034084
[[ 0.24  0.35  0.41]],features-ngrams-topics,f279,3,10,0.1046831955922865,0.12916383412644458,0.11564211807668898
[[ 0.24  0.36  0.4 ]],features-ngrams-topics,f279,3,10,0.10682819383259912,0.1318830727396329,0.11804076665652571
[[ 0.24  0.37  0.39]],features-ngrams-topics,f279,3,10,0.10572687224669604,0.13052345343303876,0.11682385153635533
[[ 0.24  0.38  0.38]],features-ngrams-topics,f279,3,10,0.1024793388429752,0.1264445955132563,0.11320754716981134
[[ 0.24  0.39  0.37]],features-ngrams-topics,f279,3,10,0.1113561190738699,0.1373215499660095,0.12298325722983257
[[ 0.25  0.2   0.55]],features-ngrams-topics,f279,3,10,0.10346725371491469,0.12780421481985044,0.11435523114355231
[[ 0.25  0.21  0.54]],features-ngrams-topics,f279,3,10,0.1013215859030837,0.12508497620666215,0.11195619105567386
[[ 0.25  0.22  0.53]],features-ngrams-topics,f279,3,10,0.10798898071625344,0.13324269204622705,0.11929397443700547
[[ 0.25  0.23  0.52]],features-ngrams-topics,f279,3,10,0.10401761144744083,0.12848402447314752,0.11496350364963503
[[ 0.25  0.24  0.51]],features-ngrams-topics,f279,3,10,0.1024793388429752,0.1264445955132563,0.11320754716981134
[[ 0.25  0.25  0.5 ]],features-ngrams-topics,f279,3,10,0.1013215859030837,0.12508497620666215,0.11195619105567386
[[ 0.25  0.26  0.49]],features-ngrams-topics,f279,3,10,0.10848017621145374,0.13392250169952413,0.11986613933678127
[[ 0.25  0.27  0.48]],features-ngrams-topics,f279,3,10,0.10682819383259912,0.1318830727396329,0.11804076665652571
[[ 0.25  0.28  0.47]],features-ngrams-topics,f279,3,10,0.10578512396694215,0.13052345343303876,0.11685940353012782
[[ 0.25  0.29  0.46]],features-ngrams-topics,f279,3,10,0.10082644628099173,0.12440516655336506,0.11138161898965308
[[ 0.25  0.3   0.45]],features-ngrams-topics,f279,3,10,0.10627753303964757,0.13120326308633581,0.11743230909644052
[[ 0.25  0.31  0.44]],features-ngrams-topics,f279,3,10,0.10909090909090909,0.13460231135282122,0.1205112598904443
[[ 0.25  0.32  0.43]],features-ngrams-topics,f279,3,10,0.10462555066079295,0.12916383412644458,0.11560693641618495
[[ 0.25  0.33  0.42]],features-ngrams-topics,f279,3,10,0.10749724366041896,0.13256288239293,0.11872146118721462
[[ 0.25  0.34  0.41]],features-ngrams-topics,f279,3,10,0.10462555066079295,0.12916383412644458,0.11560693641618495
[[ 0.25  0.35  0.4 ]],features-ngrams-topics,f279,3,10,0.10462555066079295,0.12916383412644458,0.11560693641618495
[[ 0.25  0.36  0.39]],features-ngrams-topics,f279,3,10,0.10682819383259912,0.1318830727396329,0.11804076665652571
