279,[[ 0.2  0.2  0.6]],topics,10,0.16228070175438597,0.20122365737593473,0.17966616084977238
279,[[ 0.3  0.3  0.4]],topics,10,0.16173245614035087,0.20054384772263767,0.17905918057663125
279,[[ 0.3   0.31  0.39]],topics,10,0.16063596491228072,0.1991842284160435,0.177845220030349
279,[[ 0.2   0.21  0.59]],topics,10,0.15186403508771928,0.18830727396329028,0.16813353566009104
279,[[ 0.2  0.2  0.6]],topics,10,0.16666666666666666,0.20666213460231136,0.18452200303490135
279,[[ 0.2  0.2  0.6]],topics,10,0.07236842105263158,0.08973487423521415,0.08012139605462823
279,[[ 0.2  0.2  0.6]],topics,10,0.08440469536053662,0.1026512576478586,0.09263803680981594
279,[[ 0.2  0.2  0.6]],topics,10,0.3773057574063723,0.45887151597552683,0.41411042944785276
279,[[ 0.2  0.2  0.6]],topics,10,0.1771939631078815,0.21549966009517335,0.19447852760736198
279,[[ 0.3  0.3  0.4]],topics,10,0.12017887087758525,0.14615907545887152,0.13190184049079753
279,[[ 0.3  0.3  0.4]],topics,10,0.13789237668161436,0.1672331747110809,0.1511520737327189
279,[[ 0.3  0.3  0.4]],topics,10,0.1587479038569033,0.19306594153636983,0.17423312883435585
279,[[ 0.3  0.3  0.4]],topics,10,0.1787895613548029,0.21889870836165873,0.19682151589242053
279,[[ 0.3  0.3  0.4]],topics,10,0.1834811529933481,0.22501699524133242,0.20213740458015264
279,[[ 0.3  0.3  0.4]],topics,10,0.10864745011086474,0.13324269204622705,0.11969465648854961
279,[[ 0.3  0.3  0.4]],topics,10,0.10438645197112716,0.12780421481985044,0.11491442542787285
279,[[ 0.3  0.3  0.4]],topics,10,0.1073225265511459,0.13052345343303876,0.11779141104294479
279,[[ 0.3  0.3  0.4]],topics,10,0.10955841252096143,0.13324269204622705,0.12024539877300612
