4270261,omega,0.5000026148716897, 0.4999973851283103,phi,0.3415040981434883, 0.3177943458758122, 0.34070155598069946,count precision recall f1 iter,0,0.0,0.0,0,15,2017-05-11 10:06:53.397643
4270261,omega,0.5000025746044988, 0.49999742539550124,phi,0.33839135587299085, 0.3237343249486722, 0.33787431917833693,count precision recall f1 iter,0,0.0,0.0,0,15,2017-05-11 10:06:53.925046
58630,omega,0.49998610774328556, 0.5000138922567144,phi,0.3356436731443779, 0.32677511878290577, 0.3375812080727162,count precision recall f1 iter,1,0.25,0.25,0.25,22,2017-05-11 10:07:19.343231
58630,omega,0.4999620118879187, 0.5000379881120812,phi,0.28599283974816897, 0.4450137322314337, 0.26899342802039733,count precision recall f1 iter,1,0.25,0.25,0.25,22,2017-05-11 10:07:19.917758
4794787,omega,0.5000833612903695, 0.4999166387096306,phi,0.3396230268834648, 0.3230970188161449, 0.33727995430039054,count precision recall f1 iter,0,0.0,0.0,0,19,2017-05-11 10:07:40.666899
4794787,omega,0.500087036468185, 0.499912963531815,phi,0.3377481554063168, 0.3247942809979498, 0.3374575635957333,count precision recall f1 iter,0,0.0,0.0,0,20,2017-05-11 10:07:42.827080
902409,omega,0.499963631056964, 0.5000363689430359,phi,0.3523520148990663, 0.29951163367731, 0.3481363514236237,count precision recall f1 iter,0,0.0,0.0,0,16,2017-05-11 10:08:36.195362
902409,omega,0.4999982054543113, 0.5000017945456887,phi,0.3281363835802387, 0.35291202390245585, 0.3189515925173053,count precision recall f1 iter,0,0.0,0.0,0,17,2017-05-11 10:08:41.890752
11980488,omega,0.5000559832504528, 0.49994401674954725,phi,0.33482295383742444, 0.3321095194598323, 0.33306752670274326,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,15,2017-05-11 10:09:58.423975
434661,omega,0.5, 0.5,phi,0.33025904676179807, 0.33957346521322024, 0.33016748802498175,count precision recall f1 iter,0,0.0,0.0,0,1,2017-05-11 10:09:58.497170
11980488,omega,0.5000510550786076, 0.4999489449213924,phi,0.3345122511739127, 0.33218849028927805, 0.3332992585368093,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,16,2017-05-11 10:10:09.648563
434661,omega,0.5, 0.5,phi,0.3312104202948217, 0.3376530292389453, 0.33113655046623314,count precision recall f1 iter,0,0.0,0.0,0,1,2017-05-11 10:10:09.721755
980627,omega,0.4999857972333625, 0.5000142027666375,phi,0.3176751383776747, 0.3648973123736163, 0.317427549248709,count precision recall f1 iter,1,0.25,0.25,0.25,24,2017-05-11 10:10:34.718506
980627,omega,0.5000505422743738, 0.49994945772562605,phi,0.3767379474143979, 0.2298684504294601, 0.393393602156142,count precision recall f1 iter,1,0.25,0.25,0.25,24,2017-05-11 10:10:45.581275
27107,omega,0.5001232936839513, 0.4998767063160487,phi,0.35258020913031585, 0.2904460787641036, 0.35697371210558054,count precision recall f1 iter,0,0.0,0.0,0,24,2017-05-11 10:12:14.083975
27107,omega,0.5001179374178445, 0.4998820625821554,phi,0.33766078202734706, 0.32212000439321886, 0.34021921357943413,count precision recall f1 iter,0,0.0,0.0,0,24,2017-05-11 10:12:25.810073
9479071,omega,0.5000661992956812, 0.4999338007043188,phi,0.33774640577723924, 0.3223184514679718, 0.339935142754789,count precision recall f1 iter,0,0.0,0.0,0,17,2017-05-11 10:13:21.987422
9479071,omega,0.5000704031368001, 0.4999295968631999,phi,0.33816746937685604, 0.3205018115532588, 0.34133071906988527,count precision recall f1 iter,0,0.0,0.0,0,17,2017-05-11 10:13:35.810877
1225233,omega,0.5000923232878071, 0.499907676712193,phi,0.3245911655354732, 0.35100058748157087, 0.32440824698295595,count precision recall f1 iter,1,0.25,0.25,0.25,23,2017-05-11 10:14:01.802277
1225233,omega,0.5000909786092194, 0.49990902139078075,phi,0.32742176756176, 0.3452665717770676, 0.32731166066117234,count precision recall f1 iter,0,0.0,0.0,0,23,2017-05-11 10:14:14.120383
303639,omega,0.5001146339911435, 0.4998853660088565,phi,0.22753740757354307, 0.5477079318881507, 0.22475466053830628,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,22,2017-05-11 10:14:28.583235
303639,omega,0.500124980064439, 0.49987501993556116,phi,0.21319216852255043, 0.5756520580165917, 0.2111557734608579,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,22,2017-05-11 10:14:41.492191
4738342,omega,0.5000065130857171, 0.4999934869142829,phi,0.3414140114477677, 0.32281004041742356, 0.3357759481348088,count precision recall f1 iter,0,0.0,0.0,0,27,2017-05-11 10:16:00.337569
4738342,omega,0.5000061558304012, 0.49999384416959874,phi,0.3584147797021628, 0.31600317082653767, 0.3255820494712995,count precision recall f1 iter,0,0.0,0.0,0,27,2017-05-11 10:16:13.226902
9662316,omega,0.499806253740878, 0.500193746259122,phi,0.3913237449925079, 0.20016949116436006, 0.40850676384313206,count precision recall f1 iter,2,0.5,0.4,0.4444444444444445,25,2017-05-11 10:17:41.710200
9662316,omega,0.49981021624369326, 0.5001897837563067,phi,0.3756509528756554, 0.237400208277408, 0.3869488388469367,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,25,2017-05-11 10:17:55.149705
9389455,omega,0.5000025179314527, 0.4999974820685474,phi,0.32952166915586983, 0.34696190643953473, 0.32351642440459555,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,13,2017-05-11 10:18:56.605969
9389455,omega,0.5000026317280638, 0.4999973682719363,phi,0.3283393619311224, 0.3452559118951708, 0.3264047261737068,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,13,2017-05-11 10:19:11.241436
