676107,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,1,2017-07-17 13:07:16.779246
9729483,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:08:01.581164
13755742,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,2017-07-17 13:08:16.606975
698383,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 13:09:17.392188
4711482,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:10:21.521732
13755977,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:11:14.434613
9109385,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,18,2017-07-17 13:11:41.995674
4604920,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:12:40.336575
1239715,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,1.0,0.4,17,2017-07-17 13:13:16.161229
3859887,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:14:27.553791
10164574,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,2017-07-17 13:14:31.314225
10201458,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,18,2017-07-17 13:16:57.025096
14051997,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:17:55.431506
9642833,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,2017-07-17 13:17:58.030003
340719,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,1,2017-07-17 13:17:58.116994
925579,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,17,2017-07-17 13:18:13.135914
10561862,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:19:09.147569
460977,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:20:05.255829
9624095,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:20:41.946835
959147,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,15,2017-07-17 13:21:17.649236
9621454,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:25:12.473387
4422616,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:25:50.238518
997055,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,18,2017-07-17 13:26:32.952309
13809567,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.08333333333333333,0.125,18,2017-07-17 13:28:21.002166
663987,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,18,2017-07-17 13:29:15.052857
1167659,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.16666666666666666,0.2,14,2017-07-17 13:29:21.930218
11279489,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:29:51.545439
4882089,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 13:30:19.736584
10925003,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,17,2017-07-17 13:30:55.067103
10971362,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:32:17.983436
3809174,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,17,2017-07-17 13:32:46.233985
9727373,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 13:33:06.959268
10151654,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:35:21.441853
5070260,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:36:52.525743
9606991,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,15,2017-07-17 13:37:00.578344
103469,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:37:25.329395
13928451,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:37:53.026570
2916145,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:38:34.155736
93113,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,18,2017-07-17 13:39:00.703207
954813,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.14285714285714285,0.18181818181818182,17,2017-07-17 13:40:28.776906
13083411,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,18,2017-07-17 13:43:05.946297
406323,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,15,2017-07-17 13:43:19.695233
13802275,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:43:50.629853
9759716,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:44:42.740108
9463669,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:46:48.752105
4453627,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:47:49.277942
112222,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 13:47:49.742552
1374932,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.3333333333333333,0.28571428571428575,1,2017-07-17 13:47:52.467422
9161791,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:48:26.640865
998449,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.14285714285714285,0.18181818181818182,18,2017-07-17 13:50:05.838568
9421192,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:51:00.976953
9505,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.2,0.22222222222222224,19,2017-07-17 13:51:33.911179
4051385,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 13:51:43.958352
14076694,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,1,0.25,0.25,0.25,17,2017-07-17 13:52:19.240577
9640142,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:53:40.034478
11842174,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:53:59.673487
9309392,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:54:33.138730
5023118,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:54:53.873144
10011554,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:55:15.575883
939453,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,2,0.5,0.5,0.5,17,2017-07-17 13:55:41.259929
11546904,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:56:48.848987
321801,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 13:57:09.508719
4677655,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 13:58:11.169128
184282,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,16,2017-07-17 13:58:34.266055
510194,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 13:58:34.310682
9696778,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:02:02.820575
261834,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,1,2017-07-17 14:02:02.963049
6158185,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:02:18.557462
4186146,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,17,2017-07-17 14:02:45.453996
680148,omega,0.5, 0.5,phi,0.5, 0.5,count precision recall f1 iter,0,0.0,0.0,0,18,2017-07-17 14:03:06.887187
