27,[[ 0.29  0.26  0.45]],topics,10,0.112761276,0.139360979,0.124657951
27,[[ 0.33  0.35  0.32]],topics,10,0.111661166,0.13800136,0.123441776
27,[[ 0.36  0.32  0.32]],topics,10,0.111661166,0.13800136,0.123441776
27,[[ 0.27  0.2   0.53]],topics,10,0.111661166,0.13800136,0.123441776
27,[[ 0.37  0.33  0.3 ]],topics,10,0.111661166,0.13800136,0.123441776
27,[[ 0.3   0.38  0.32]],topics,10,0.111111111,0.13732155,0.122833688
27,[[ 0.38  0.34  0.28]],topics,10,0.111111111,0.13732155,0.122833688
27,[[ 0.34  0.37  0.29]],topics,10,0.110561056,0.13664174,0.1222256
27,[[ 0.35  0.32  0.33]],topics,10,0.110561056,0.13664174,0.1222256
27,[[ 0.35  0.36  0.29]],topics,10,0.110561056,0.13664174,0.1222256
27,[[ 0.27  0.28  0.45]],topics,10,0.110011001,0.135961931,0.121617513
27,[[ 0.22  0.21  0.57]],topics,10,0.109460946,0.135282121,0.121009425
27,[[ 0.38  0.32  0.3 ]],topics,10,0.109460946,0.135282121,0.121009425
27,[[ 0.2   0.21  0.59]],topics,10,0.108910891,0.134602311,0.120401338
27,[[ 0.37  0.32  0.31]],topics,10,0.108910891,0.134602311,0.120401338
27,[[ 0.31  0.35  0.34]],topics,10,0.108360836,0.133922502,0.11979325
27,[[ 0.37  0.31  0.32]],topics,10,0.108360836,0.133922502,0.11979325
27,[[ 0.27  0.23  0.5 ]],topics,10,0.108360836,0.133922502,0.11979325
27,[[ 0.29  0.2   0.51]],topics,10,0.108360836,0.133922502,0.11979325
27,[[ 0.24  0.28  0.48]],topics,10,0.107810781,0.133242692,0.119185163
27,[[ 0.27  0.27  0.46]],topics,10,0.107810781,0.133242692,0.119185163
27,[[ 0.38  0.31  0.31]],topics,10,0.107810781,0.133242692,0.119185163
27,[[ 0.2   0.25  0.55]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.21  0.24  0.55]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.23  0.22  0.55]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.34  0.3   0.36]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.35  0.39  0.26]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.28  0.2   0.52]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.39  0.31  0.3 ]],topics,10,0.107260726,0.132562882,0.118577075
27,[[ 0.3   0.39  0.31]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.32  0.36  0.32]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.22  0.27  0.51]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.23  0.26  0.51]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.23  0.27  0.5 ]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.33  0.39  0.28]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.26  0.28  0.46]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.38  0.38  0.24]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.28  0.28  0.44]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.29  0.28  0.43]],topics,10,0.106710671,0.131883073,0.117968988
27,[[ 0.22  0.22  0.56]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.22  0.28  0.5 ]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.32  0.38  0.3 ]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.33  0.38  0.29]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.34  0.31  0.35]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.24  0.26  0.5 ]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.25  0.25  0.5 ]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.35  0.37  0.28]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.37  0.37  0.26]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.27  0.29  0.44]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.38  0.35  0.27]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.39  0.33  0.28]],topics,10,0.106160616,0.131203263,0.1173609
27,[[ 0.3   0.34  0.36]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.31  0.36  0.33]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.32  0.3   0.38]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.22  0.26  0.52]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.35  0.3   0.35]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.35  0.34  0.31]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.36  0.31  0.33]],topics,10,0.105610561,0.130523453,0.116752812
27,[[ 0.31  0.32  0.37]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.32  0.33  0.35]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.33  0.31  0.36]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.24  0.23  0.53]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.34  0.35  0.31]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.34  0.36  0.3 ]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.36  0.33  0.31]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.36  0.37  0.27]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.37  0.36  0.27]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.38  0.3   0.32]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.28  0.25  0.47]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.29  0.25  0.46]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.29  0.27  0.44]],topics,10,0.105060506,0.129843644,0.116144725
27,[[ 0.32  0.37  0.31]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.23  0.24  0.53]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.23  0.25  0.52]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.34  0.34  0.32]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.25  0.22  0.53]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.27  0.22  0.51]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.27  0.26  0.47]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.28  0.22  0.5 ]],topics,10,0.104510451,0.129163834,0.115536637
27,[[ 0.28  0.29  0.43]],topics,10,0.104510451,0.129163834,0.115536637
279,[[ 0.3  0.3  0.4]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.21  0.22  0.57]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.21  0.27  0.52]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.21  0.29  0.5 ]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.32  0.31  0.37]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.32  0.32  0.36]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.22  0.29  0.49]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.33  0.36  0.31]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.34  0.32  0.34]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.24  0.24  0.52]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.35  0.33  0.32]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.25  0.27  0.48]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.26  0.2   0.54]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.37  0.3   0.33]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.37  0.34  0.29]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.37  0.35  0.28]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.28  0.21  0.51]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.39  0.37  0.24]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.39  0.39  0.22]],topics,10,0.103960396,0.128484024,0.11492855
27,[[ 0.21  0.28  0.51]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.22  0.24  0.54]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.32  0.39  0.29]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.33  0.3   0.37]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.24  0.29  0.47]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.25  0.23  0.52]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.25  0.26  0.49]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.26  0.25  0.49]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.29  0.24  0.47]],topics,10,0.103410341,0.127804215,0.114320462
27,[[ 0.2   0.24  0.56]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.21  0.2   0.59]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.21  0.25  0.54]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.32  0.34  0.34]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.24  0.2   0.56]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.35  0.35  0.3 ]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.36  0.3   0.34]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.36  0.34  0.3 ]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.36  0.36  0.28]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.39  0.3   0.31]],topics,10,0.102860286,0.127124405,0.113712375
27,[[ 0.2   0.23  0.57]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.2   0.27  0.53]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.21  0.21  0.58]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.31  0.39  0.3 ]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.23  0.2   0.57]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.35  0.31  0.34]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.35  0.38  0.27]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.25  0.29  0.46]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.26  0.26  0.48]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.36  0.39  0.25]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.38  0.37  0.25]],topics,10,0.102310231,0.126444596,0.113104287
27,[[ 0.29  0.21  0.5 ]],topics,10,0.102310231,0.126444596,0.113104287
279,[[ 0.3  0.3  0.4]],topics,10,0.102197802,0.126444596,0.113035552
279,[[ 0.3  0.3  0.4]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.3  0.3  0.4]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.3   0.32  0.38]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.2   0.26  0.54]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.3   0.36  0.34]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.31  0.31  0.38]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.31  0.37  0.32]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.32  0.35  0.33]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.33  0.32  0.35]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.23  0.29  0.48]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.34  0.39  0.27]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.36  0.35  0.29]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.26  0.27  0.47]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.37  0.39  0.24]],topics,10,0.101760176,0.125764786,0.112496199
27,[[ 0.28  0.23  0.49]],topics,10,0.101760176,0.125764786,0.112496199
279,[[ 0.3  0.3  0.4]],topics,10,0.101648352,0.125764786,0.112427833
279,[[ 0.3  0.3  0.4]],topics,10,0.101425439,0.125764786,0.112291351
27,[[ 0.3   0.35  0.35]],topics,10,0.101210121,0.125084976,0.111888112
27,[[ 0.31  0.33  0.36]],topics,10,0.101210121,0.125084976,0.111888112
27,[[ 0.33  0.37  0.3 ]],topics,10,0.101210121,0.125084976,0.111888112
