ngrams-topics,2,5,0.128169979,0.127124405,0.127645051,0.281050228,top4,0.128082192,0.12944227,0.128758639,
ngrams-topics,2,50,0.128169979,0.127124405,0.127645051,0.279223744,top4,0.128082192,0.129350946,0.128713442,
ngrams-topics,2,50,0.128169979,0.127124405,0.127645051,0.282648402,top4,0.128082192,0.129350946,0.128713442,
ngrams-topics,2,20,0.128169979,0.127124405,0.127645051,0.279680365,top4,0.128082192,0.129350946,0.128713442,
ngrams-topics,2,500,0.119475138,0.11760707,0.118533744,0.25890411,top4,0.120776256,0.120264188,0.120519678,window10
