ngrams-topics,2,5,0.130969267,0.133622769,0.132282713,0.294862745,top5,0.132352941,0.147088957,0.139332406,
ngrams-topics,2,50,0.130969267,0.133622769,0.132282713,0.294862745,top5,0.132352941,0.147088957,0.139332406,
ngrams-topics,2,50,0.130496454,0.133140376,0.131805158,0.294980392,top5,0.131882353,0.146500722,0.13880772,
ngrams-topics,2,500,0.118684461,0.120115774,0.119395828,0.273686275,top5,0.119764706,0.131613785,0.125409984,window:10
