[[ 0.88  0.12]],features-ngrams-topics,7,2,5,0.152099105299381,0.150237933378654,0.151162790697674,0.320547945205479,top4,0.152054794520548,0.155981735159818,0.153993233940763
[[ 0.94  0.06]],features-ngrams-topics,7,2,5,0.15130674002751,0.149558123725357,0.15042735042735,0.320547945205479,top4,0.151369863013699,0.154448793215917,0.152893829042078
[[ 0.88  0.12]],features-ngrams-topics,7,2,5,0.149346180316586,0.147518694765466,0.148426812585499,0.329223744292237,top4,0.149315068493151,0.15658838878017,0.152865261506689
[[ 0.6  0.4]],features-ngrams-topics,7,2,5,0.149243466299862,0.147518694765466,0.148376068376068,0.32351598173516,top4,0.149315068493151,0.152195042400522,0.150741300933459
[[ 0.4  0.6]],features-ngrams-topics,7,2,5,0.148555708390647,0.146838885112169,0.147692307692308,0.321232876712329,top4,0.148630136986301,0.151647097195042,0.150123461015111
[[ 0.8  0.2]],features-ngrams-topics,7,2,5,0.147867950481431,0.146159075458872,0.147008547008547,0.322602739726027,top4,0.147945205479452,0.149363992172211,0.148651213535879
[[ 0.75  0.25]],features-ngrams-topics,7,2,5,0.147281486579491,0.145479265805574,0.146374829001368,0.317579908675799,top4,0.147260273972603,0.15264514024788,0.149904363893634
[[ 0.2  0.8]],features-ngrams-topics,7,2,5,0.147180192572215,0.145479265805574,0.146324786324786,0.317808219178082,top4,0.147260273972603,0.1503228962818,0.148775825406313
[[ 0.78  0.22]],features-ngrams-topics,7,2,5,0.147180192572215,0.145479265805574,0.146324786324786,0.327625570776255,top4,0.147260273972603,0.15250815394651,0.149838278094309
[[ 0.95  0.05]],features-ngrams-topics,7,2,5,0.146694214876033,0.144799456152277,0.145740677386247,0.309360730593607,top4,0.146575342465753,0.15305609915199,0.149745634360334
[[ 0.86  0.14]],features-ngrams-topics,7,2,5,0.146593255333792,0.144799456152277,0.145690834473324,0.32945205479452,top4,0.146575342465753,0.151568819308545,0.149030264185405
[[ 0.86  0.14]],features-ngrams-topics,7,2,5,0.146593255333792,0.144799456152277,0.145690834473324,0.317808219178082,top4,0.146575342465753,0.152462491846054,0.149460967084292
[[ 0.77  0.23]],features-ngrams-topics,7,2,5,0.146593255333792,0.144799456152277,0.145690834473324,0.308904109589041,top4,0.146575342465753,0.151480756686236,0.14898768286526
[[ 0.83  0.17]],features-ngrams-topics,7,2,5,0.145905024088094,0.14411964649898,0.14500683994528,0.316438356164383,top4,0.145890410958904,0.149931506849315,0.147883357068322
[[ 0.68  0.32]],features-ngrams-topics,7,2,5,0.145905024088094,0.14411964649898,0.14500683994528,0.314840182648402,top4,0.145890410958904,0.151317677756034,0.148554491155511
[[ 0.84  0.16]],features-ngrams-topics,7,2,5,0.145905024088094,0.14411964649898,0.14500683994528,0.330365296803653,top4,0.145890410958904,0.151118721461187,0.148458548718116
[[ 0.16  0.84]],features-ngrams-topics,7,2,5,0.145905024088094,0.14411964649898,0.14500683994528,0.321461187214612,top4,0.145890410958904,0.155084801043705,0.150347167842845
[[ 0.91  0.09]],features-ngrams-topics,7,2,5,0.145905024088094,0.14411964649898,0.14500683994528,0.320776255707762,top4,0.145890410958904,0.154797782126549,0.150212163758296
[[ 0.74  0.26]],features-ngrams-topics,7,2,5,0.145804676753783,0.14411964649898,0.144957264957265,0.324200913242009,top4,0.145890410958904,0.151320939334638,0.148556062912227
[[ 0.97  0.03]],features-ngrams-topics,7,2,5,0.145804676753783,0.14411964649898,0.144957264957265,0.309817351598173,top4,0.145890410958904,0.147690802348337,0.146785086189421
[[ 0.55  0.45]],features-ngrams-topics,7,2,5,0.145216792842395,0.143439836845683,0.144322845417237,0.321461187214612,top4,0.145205479452055,0.151777560339204,0.148418801522187
[[ 0.48  0.52]],features-ngrams-topics,7,2,5,0.145216792842395,0.143439836845683,0.144322845417237,0.320319634703196,top4,0.145205479452055,0.152067840834964,0.148557453567379
[[ 0.82  0.18]],features-ngrams-topics,7,2,5,0.145116918844567,0.143439836845683,0.144273504273504,0.317579908675799,top4,0.145205479452055,0.149810828440966,0.147472208070397
[[ 0.45  0.55]],features-ngrams-topics,7,2,5,0.145116918844567,0.143439836845683,0.144273504273504,0.320091324200913,top4,0.145205479452055,0.1496771037182,0.147407387542097
[[ 0.76  0.24]],features-ngrams-topics,7,2,5,0.145116918844567,0.143439836845683,0.144273504273504,0.316438356164383,top4,0.145205479452055,0.149924983692107,0.147527496192218
[[ 0.58  0.42]],features-ngrams-topics,7,2,5,0.145116918844567,0.143439836845683,0.144273504273504,0.320776255707762,top4,0.145205479452055,0.150929549902153,0.148012193659207
[[ 0.65  0.35]],features-ngrams-topics,7,2,5,0.144628099173554,0.142760027192386,0.143687991789258,0.31986301369863,top4,0.144520547945205,0.149083496412264,0.146766565414577
[[ 0.7  0.3]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.337442922374429,top4,0.144520547945205,0.151131767775603,0.147752239569693
[[ 0.35  0.65]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.319178082191781,top4,0.144520547945205,0.151320939334638,0.147842584684809
[[ 0.57  0.43]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.304794520547945,top4,0.144520547945205,0.150472928897587,0.147436684823972
[[ 0.63  0.37]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.314611872146119,top4,0.144520547945205,0.149794520547945,0.1471102808267
[[ 0.66  0.34]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.319634703196347,top4,0.144520547945205,0.152071102413568,0.148199715135981
[[ 0.68  0.32]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.318264840182648,top4,0.144520547945205,0.151382909328115,0.147872155379586
[[ 0.99  0.01]],features-ngrams-topics,7,2,5,0.144528561596697,0.142760027192386,0.143638850889193,0.314611872146119,top4,0.144520547945205,0.151862361382909,0.148100521241688
[[ 0.55  0.45]],features-ngrams-topics,7,2,5,0.144429160935351,0.142760027192386,0.143589743589744,0.322602739726027,top4,0.144520547945205,0.148535551206784,0.146500545880905
[[ 0.8  0.2]],features-ngrams-topics,7,2,5,0.144429160935351,0.142760027192386,0.143589743589744,0.328082191780822,top4,0.144520547945205,0.150198956294847,0.147305048714039
[[ 0.87  0.13]],features-ngrams-topics,7,2,5,0.144429160935351,0.142760027192386,0.143589743589744,0.303196347031963,top4,0.144520547945205,0.149422700587084,0.146930747156968
[[ 0.62  0.38]],features-ngrams-topics,7,2,5,0.144429160935351,0.142760027192386,0.143589743589744,0.313013698630137,top4,0.144520547945205,0.149334637964775,0.146888159479204
[[ 0.5  0.5]],features-ngrams-topics,7,2,5,0.143939393939394,0.142080217539089,0.143003763256928,0.310730593607306,top4,0.143835616438356,0.148786692759296,0.146269269281191
[[ 0.71  0.29]],features-ngrams-topics,7,2,5,0.143939393939394,0.142080217539089,0.143003763256928,0.325570776255708,top4,0.143835616438356,0.148900848010437,0.146324410265067
[[ 0.74  0.26]],features-ngrams-topics,7,2,5,0.143939393939394,0.142080217539089,0.143003763256928,0.308219178082192,top4,0.143835616438356,0.1517742987606,0.147698359894575
[[ 0.45  0.55]],features-ngrams-topics,7,2,5,0.143840330350998,0.142080217539089,0.142954856361149,0.315981735159817,top4,0.143835616438356,0.151046966731898,0.147353114839493
[[ 0.47  0.53]],features-ngrams-topics,7,2,5,0.143741403026135,0.142080217539089,0.142905982905983,0.302511415525114,top4,0.143835616438356,0.151200260926288,0.147426021067221
[[ 0.88  0.12]],features-ngrams-topics,7,2,5,0.143741403026135,0.142080217539089,0.142905982905983,0.315296803652968,top4,0.143835616438356,0.148858447488585,0.146303934349155
[[ 0.54  0.46]],features-ngrams-topics,7,2,5,0.143741403026135,0.142080217539089,0.142905982905983,0.321461187214612,top4,0.143835616438356,0.149768427919113,0.146742080477074
[[ 0.3  0.7]],features-ngrams-topics,7,2,5,0.143250688705234,0.141400407885792,0.142319534724598,0.309132420091324,top4,0.143150684931507,0.148467058056099,0.145760411096794
[[ 0.51  0.49]],features-ngrams-topics,7,2,5,0.143250688705234,0.141400407885792,0.142319534724598,0.322602739726027,top4,0.143150684931507,0.1505642530985,0.146763907221151
[[ 0.65  0.35]],features-ngrams-topics,7,2,5,0.143152099105299,0.141400407885792,0.142270861833105,0.317123287671233,top4,0.143150684931507,0.149448793215917,0.146231956710918
[[ 0.46  0.54]],features-ngrams-topics,7,2,5,0.143152099105299,0.141400407885792,0.142270861833105,0.315981735159817,top4,0.143150684931507,0.15029028049576,0.146633627381852
[[ 0.87  0.13]],features-ngrams-topics,7,2,5,0.143152099105299,0.141400407885792,0.142270861833105,0.317351598173516,top4,0.143150684931507,0.152733202870189,0.147786773825979
[[ 0.5  0.5]],features-ngrams-topics,7,2,5,0.143152099105299,0.141400407885792,0.142270861833105,0.334931506849315,top4,0.143150684931507,0.152410306588389,0.147635448551946
