10001128,omega,0.5000362496070668, 0.4999637503929332,phi,0.25581438386127264, 0.25495586844184626, -0.009860730861802492, 0.25691343152077634, 0.24217704703790732,precision,0.0
10005232,omega,0.5016198345385308, 0.4983801654614691,phi,0.02561696873400628, 0.020291691678746147, 0.4119006021495697, 0.018081251418347096, 0.5241094860193308,precision,0.6
10010518,omega,0.500108034449369, 0.499891965550631,phi,0.22973698272131549, 0.2260920148983715, 0.046539330172766, 0.22726619937908096, 0.27036547282846596,precision,0.25
10011554,omega,0.49936259320133464, 0.5006374067986653,phi,0.10387797135454184, 0.10382808754653589, 0.4867504581873779, 0.10162475064640324, 0.20391873226514118,precision,0.4
10017791,omega,0.5000451773362014, 0.49995482266379854,phi,0.24832036394456802, 0.2482592243912509, 0.023403767087907135, 0.2498821079740373, 0.23013453660223676,precision,0.8
10038011,omega,0.5001370446980153, 0.49986295530198466,phi,0.2286363296680186, 0.2317104314929774, 0.16519552748051436, 0.23240747066654352, 0.14205024069194627,precision,0.5
10061437,omega,0.5000366063707051, 0.499963393629295,phi,0.13143173878569478, 0.12921910799653885, 0.3652624807629943, 0.12908470841591455, 0.24500196403885763,precision,0.5555555555555556
10078748,omega,0.5010836579467921, 0.4989163420532079,phi,0.06432159838088759, 0.06283518337806866, 0.6555122895654242, 0.06047281828891328, 0.15685811038670627,precision,0.4375
10095848,omega,0.5000368865227476, 0.4999631134772525,phi,0.24654562454940052, 0.2464619015365062, 0.032523640289362804, 0.247632148342877, 0.22683668528185347,precision,0.8333333333333334
1009607,omega,0.49988365868531953, 0.5001163413146804,phi,0.10156451656585103, 0.0934062625824335, 0.0016316705943104702, 0.10289750174099192, 0.7005000485164131,precision,0.6
10105197,omega,0.5001676381182213, 0.49983236188177876,phi,0.243027252613056, 0.24024263665357895, 0.01812042121884252, 0.24395634287389753, 0.2546533466406251,precision,0.625
10151654,omega,0.5009827052754071, 0.49901729472459294,phi,0.1104572507391081, 0.10333792760577849, 0.3162761906412388, 0.10195194227872229, 0.3679766887351524,precision,0.625
10164574,omega,0.5000399925037505, 0.4999600074962496,phi,0.2506782336258173, 0.24956202665472063, 0.015667832881017408, 0.25144897102367564, 0.232642935814769,precision,0.5714285714285714
10181044,omega,0.4999818375375919, 0.5000181624624082,phi,0.2586917670318878, 0.26172405650218683, 0.021263523945902547, 0.2618322193163116, 0.19648843320371112,precision,1.0
10186200,omega,0.5010285861202416, 0.4989714138797585,phi,0.07208084309835255, 0.07260434886786073, 0.5843860276856484, 0.0708656739113777, 0.20006310643676067,precision,0.4
10193735,omega,0.5005744804133829, 0.49942551958661696,phi,0.21629184666239343, 0.21083761489130928, 0.019212057772882384, 0.21474008590020552, 0.3389183947732094,precision,0.5
10201372,omega,0.5002757779861937, 0.49972422201380634,phi,0.2107909499310448, 0.2085732035276693, 0.031573940545886234, 0.2141990987188785, 0.33486280727652123,precision,0.8
10201458,omega,0.5000927663927415, 0.4999072336072587,phi,0.24911511671073763, 0.24868803498639763, 0.013306678862616363, 0.249614763956539, 0.23927540548370946,precision,0.5454545454545454
10224533,omega,0.50029791217569, 0.4997020878243101,phi,0.17444493820104157, 0.17646097514130185, 0.08360246331380354, 0.1767360718647003, 0.38875555147915275,precision,1.0
10236111,omega,0.49997778074365634, 0.5000222192563436,phi,0.2355902320293298, 0.23443066000375967, 0.023836819859728645, 0.23776707376102174, 0.2683752143461601,precision,0.75
10257235,omega,0.5000833706582829, 0.49991662934171716,phi,0.2524069418892194, 0.2500585959720497, 0.00015832958410347085, 0.25222503430378096, 0.2451510982508464,precision,0.5
10269043,omega,0.5012635725038975, 0.49873642749610253,phi,0.26205534428603866, 0.26482924493881244, 0.002169891945986596, 0.2665847014024683, 0.204360817426694,precision,0.6666666666666666
10275752,omega,0.4991522549957489, 0.5008477450042512,phi,0.09230096304897471, 0.09918600485900744, 0.7044128658030073, 0.09633775270370915, 0.007762413585301354,precision,0.38461538461538464
10284571,omega,0.5000042357288276, 0.49999576427117237,phi,0.1270999491401843, 0.12033710326377885, 0.06935140291361128, 0.12754021232815443, 0.5556713323542711,precision,0.5714285714285714
