10001128,omega,0.5001488915134676, 0.49985110848653236,phi,0.24112779743476745, 0.24049534675566045, 0.03622903620057779, 0.24211904493173958, 0.24002877467725467,precision,0.0
10005232,omega,0.5015847127258768, 0.49841528727412315,phi,0.03471777531943728, 0.029572094158550704, 0.7267735471508485, 0.025870582565146048, 0.18306600080601754,precision,0.6
10011554,omega,0.49946402680291363, 0.5005359731970864,phi,0.06964766251262978, 0.06923773562546495, 0.6870266642860375, 0.06585076686837911, 0.10823717070748862,precision,0.4
10061437,omega,0.5000387979295349, 0.4999612020704651,phi,0.14878283839964362, 0.147452580681944, 0.3472359614503165, 0.14756065784063296, 0.20896796162746295,precision,0.5555555555555556
10105197,omega,0.5014078319692027, 0.49859216803079726,phi,0.16555612686057325, 0.1591782269223712, 0.007834871388265224, 0.16743259340252375, 0.4999981814262665,precision,0.625
10151654,omega,0.5009763959552465, 0.49902360404475354,phi,0.19257941829278968, 0.1861824391880584, 0.2464059772240818, 0.18538668671957106, 0.18944547857549904,precision,0.625
10164574,omega,0.5000724097678858, 0.49992759023211425,phi,0.2422648839279308, 0.2411044937766167, 0.020803986651146314, 0.24315696217938668, 0.25266967346491953,precision,0.5714285714285714
10201372,omega,0.5001653208103598, 0.4998346791896403,phi,0.24162722608598494, 0.24021574591285924, 0.02014467857572523, 0.24354837071619573, 0.25446397870923504,precision,0.8
10201458,omega,0.5000954589689477, 0.49990454103105225,phi,0.24644337273283218, 0.24586187197720538, 0.010933185397652038, 0.24686649806262476, 0.2498950718296857,precision,0.5454545454545454
10257235,omega,0.5005112428215978, 0.4994887571784022,phi,0.23320838275437894, 0.22919874013505945, 0.003740458627120732, 0.2321682668023665, 0.3016841516810743,precision,0.25
10284571,omega,0.4999703003796824, 0.5000296996203175,phi,0.24682446984362844, 0.24286234917460445, 0.012110957982415562, 0.24714062222115032, 0.2510616007782013,precision,0.5714285714285714
103469,omega,0.5004372523163602, 0.49956274768363995,phi,0.24258210525248652, 0.24132333148522733, 0.019816495199627342, 0.24554452671141438, 0.2507335413512444,precision,0.3333333333333333
10514814,omega,0.4997987030238813, 0.5002012969761187,phi,0.2077747960092929, 0.20773786069199154, 0.17000302167511358, 0.20667610174472364, 0.20780821987887832,precision,0.375
10561862,omega,0.5000848742551667, 0.49991512574483343,phi,0.23998196563252586, 0.23937203655840877, 0.04303796234919413, 0.24024330064107335, 0.23736473481879788,precision,0.2
10903275,omega,0.49991197409607985, 0.5000880259039202,phi,0.24825462630628256, 0.2447992422199149, 0.006981673893425169, 0.25404343437779037, 0.24592102320258707,precision,0.625
10925003,omega,0.5003799543619761, 0.49962004563802387,phi,0.21750913184591686, 0.2155391707283065, 0.12300974400786503, 0.21803643612773885, 0.22590551729017275,precision,0.6
10971362,omega,0.4997965593621661, 0.5002034406378338,phi,0.24116675846374713, 0.2383225382889211, 0.011684138067076261, 0.24498716577394636, 0.26383939940630907,precision,0.5384615384615384
11080150,omega,0.4999887241643733, 0.5000112758356267,phi,0.2429373372591025, 0.2425020240665629, 0.019433675095067812, 0.2450707065135195, 0.2500562570657472,precision,0.75
11117574,omega,0.5000301072920481, 0.49996989270795195,phi,0.24338582507131226, 0.24205278453622364, 0.027371372606203596, 0.24457367399526303, 0.24261634379099745,precision,0.42857142857142855
112222,omega,0.5000365919484263, 0.49996340805157374,phi,0.13279564808233124, 0.1163103024594201, 0.15130504552864868, 0.11926722526368153, 0.48032177866591846,precision,0.2857142857142857
11279489,omega,0.5007059757163334, 0.4992940242836667,phi,0.24578201760144877, 0.24396054740791756, 0.021692671389913497, 0.2468614737279719, 0.24170328987274836,precision,0.125
1141080,omega,0.5001953382224777, 0.4998046617775222,phi,0.20903891456798634, 0.203219553757717, 0.1955102730216631, 0.2053197226652205, 0.18691153598741306,precision,0.6
11482753,omega,0.5001122330490031, 0.49988776695099685,phi,0.2547809587967489, 0.25247538820765897, 0.007174143058937077, 0.2603858816582877, 0.22518362827836721,precision,0.5714285714285714
