4983102,omega,0.49862654149518737, 0.5013734585048126,phi,0.4281244260647982, 0.4358047926141806, 0.13607078132102113,count precision recall f1 iter,0,0.0,0.0,0,44,2016-11-16 21:04:35.686453
11485543,omega,0.49976377338288325, 0.5002362266171166,phi,0.28461160511001593, 0.26217060089308647, 0.45321779399689754,count precision recall f1 iter,1,0.2,0.3333333333333333,0.25,49,2016-11-16 21:05:16.109509
7461370,omega,0.5008529464707258, 0.4991470535292743,phi,0.3413761241300544, 0.2670783691115874, 0.3915455067583582,count precision recall f1 iter,1,0.2,0.3333333333333333,0.25,30,2016-11-16 21:08:23.804277
10272014,omega,0.5014226444788729, 0.49857735552112725,phi,0.2421785435020318, 0.21304904524417448, 0.5447724112537937,count precision recall f1 iter,0,0.0,0.0,0,33,2016-11-16 21:11:57.478029
9331037,omega,0.4991390048935692, 0.5008609951064308,phi,0.3637102137286381, 0.36800232762159707, 0.2682874586497649,count precision recall f1 iter,0,0.0,0.0,0,34,2016-11-16 21:14:24.061919
1225527,omega,0.4976260157763624, 0.5023739842236375,phi,0.3884928530986333, 0.39607755720078947, 0.21542958970057735,count precision recall f1 iter,0,0.0,0.0,0,47,2016-11-16 21:18:31.264692
10950133,omega,0.4996733275062465, 0.5003266724937536,phi,0.09370706122650099, 0.07775690930162793, 0.8285360294718711,count precision recall f1 iter,1,0.2,0.16666666666666666,0.1818181818181818,41,2016-11-16 21:19:53.923127
9934456,omega,0.5013943584619759, 0.49860564153802406,phi,0.3290383725397217, 0.32566894501861116, 0.34529268244166716,count precision recall f1 iter,1,0.2,0.25,0.22222222222222224,38,2016-11-16 21:21:11.229827
4590503,omega,0.49923463033224746, 0.5007653696677526,phi,0.294369100100756, 0.28831655366853565, 0.4173143462307083,count precision recall f1 iter,0,0.0,0.0,0,43,2016-11-16 21:24:35.398574
4484921,omega,0.5018157756863286, 0.49818422431367143,phi,0.02608459684639463, 0.018054565356880287, 0.955860837796725,count precision recall f1 iter,1,0.2,0.14285714285714285,0.16666666666666666,27,2016-11-16 21:26:14.667707
11570239,omega,0.5008520973088653, 0.49914790269113485,phi,0.30540425219735495, 0.30158448705746677, 0.39301126074517834,count precision recall f1 iter,1,0.2,0.16666666666666666,0.1818181818181818,32,2016-11-16 21:29:23.238451
9614136,omega,0.49637515266057636, 0.5036248473394237,phi,0.31648868147576825, 0.31920902625002845, 0.3643022922742033,count precision recall f1 iter,1,0.2,0.25,0.22222222222222224,50,2016-11-16 21:34:13.768498
583335,omega,0.5002426719625008, 0.49975732803749917,phi,0.354257199240943, 0.3544675558704858, 0.29127524488857126,count precision recall f1 iter,1,0.2,0.25,0.22222222222222224,30,2016-11-16 21:38:53.009046
7728513,omega,0.5009981268172435, 0.49900187318275646,phi,0.3651111327690758, 0.3525781478290963, 0.28231071940182795,count precision recall f1 iter,1,0.2,0.25,0.22222222222222224,33,2016-11-16 21:40:53.218796
680590,omega,0.499978358439959, 0.5000216415600409,phi,0.2048472805039226, 0.18214701809482808, 0.6130057014012493,count precision recall f1 iter,0,0.0,0.0,0,45,2016-11-16 21:42:06.527358
11708130,omega,0.5022690521562839, 0.49773094784371624,phi,0.3341713489506767, 0.30528210699349456, 0.36054654405582875,count precision recall f1 iter,1,0.2,0.3333333333333333,0.25,32,2016-11-16 21:44:23.784067
3894952,omega,0.5027901124581771, 0.4972098875418228,phi,0.14430629139640022, 0.12843430690576238, 0.7272594016978374,count precision recall f1 iter,0,0.0,0.0,0,35,2016-11-16 21:45:45.064847
11394824,omega,0.4986451673524228, 0.5013548326475771,phi,0.3522675549305426, 0.3643549065459262, 0.28337753852353115,count precision recall f1 iter,0,0.0,0.0,0,43,2016-11-16 21:49:21.395468
21587,omega,0.49868315304101524, 0.5013168469589847,phi,0.37605886454861565, 0.3769082614572425, 0.24703287399414167,count precision recall f1 iter,1,0.2,0.16666666666666666,0.1818181818181818,45,2016-11-16 21:49:51.324603
690695,omega,0.4967983468537896, 0.5032016531462105,phi,0.21952934354365036, 0.23543452086284386, 0.5450361355935057,count precision recall f1 iter,1,0.2,0.3333333333333333,0.25,46,2016-11-16 21:56:38.611339
10389546,omega,0.5011667614428205, 0.4988332385571795,phi,0.3365962818491326, 0.33555552358621155, 0.3278481945646559,count precision recall f1 iter,1,0.2,0.16666666666666666,0.1818181818181818,34,2016-11-16 21:57:48.167914
589031,omega,0.4998250490444854, 0.5001749509555147,phi,0.3430233262654294, 0.34240860351249847, 0.3145680702220721,count precision recall f1 iter,1,0.2,0.2,0.20000000000000004,41,2016-11-16 21:58:04.726974
1495443,omega,0.4999000419290353, 0.5000999580709647,phi,0.3279279676212163, 0.32650171696058905, 0.34557031541819466,count precision recall f1 iter,1,0.2,0.16666666666666666,0.1818181818181818,39,2016-11-16 21:58:05.205748
10582584,omega,0.5000714419624329, 0.499928558037567,phi,0.332163267978139, 0.36120450179685615, 0.30663223022500485,count precision recall f1 iter,1,0.2,0.14285714285714285,0.16666666666666666,43,2016-11-16 21:58:51.494411
3611227,omega,0.5017983344978799, 0.4982016655021201,phi,0.3034062820536132, 0.2877303025384712, 0.40886341540791565,count precision recall f1 iter,1,0.2,0.3333333333333333,0.25,30,2016-11-16 22:01:40.117584
677475,omega,0.49943590002330085, 0.5005640999766993,phi,0.3392302767753454, 0.3446042940351207, 0.31616542918953405,count precision recall f1 iter,0,0.0,0.0,0,38,2016-11-16 22:02:46.947408
