676107,omega,0.500090798,0.499909202,phi,0.380849727,0.233428488,0.385721785,count precision recall f1 iter,2,0.4,0.5,0.444444444,11,32:32.4
9729483,omega,0.501416073,0.498583927,phi,0.339354667,0.320439152,0.340206181,count precision recall f1 iter,0,0,0,0,14,33:13.3
13755742,omega,0.500373715,0.499626285,phi,0.334431885,0.330594269,0.334973846,count precision recall f1 iter,1,0.2,0.333333333,0.25,13,35:06.6
698383,omega,0.500628166,0.499371834,phi,0.363160874,0.272630633,0.364208493,count precision recall f1 iter,0,0,0,0,17,36:17.0
4711482,omega,0.501611524,0.498388476,phi,0.317247889,0.357879374,0.324872738,count precision recall f1 iter,0,0,0,0,16,37:25.8
13755977,omega,0.501748201,0.498251799,phi,0.342207755,0.316165636,0.341626609,count precision recall f1 iter,1,0.2,0.333333333,0.25,12,38:06.7
9109385,omega,0.498975418,0.501024582,phi,0.332359312,0.335675212,0.331965475,count precision recall f1 iter,1,0.2,0.333333333,0.25,26,38:50.0
4604920,omega,0.501405682,0.498594318,phi,0.340375966,0.316359889,0.343264145,count precision recall f1 iter,1,0.2,0.5,0.285714286,16,39:48.2
1239715,omega,0.500059885,0.499940115,phi,0.307999378,0.385338627,0.306661995,count precision recall f1 iter,1,0.2,1,0.333333333,17,40:28.4
3859887,omega,0.499343777,0.500656223,phi,0.33701317,0.325059025,0.337927805,count precision recall f1 iter,0,0,0,0,22,42:07.4
10164574,omega,0.501119944,0.498880056,phi,0.312635232,0.374652074,0.312712694,count precision recall f1 iter,1,0.2,0.333333333,0.25,17,42:42.6
10201458,omega,0.501471396,0.498528604,phi,0.322153003,0.355273561,0.322573436,count precision recall f1 iter,2,0.4,0.333333333,0.363636364,13,44:41.9
14051997,omega,0.500541507,0.499458493,phi,0.337075891,0.330064787,0.332859322,count precision recall f1 iter,0,0,0,0,17,45:42.4
9642833,omega,0.499893344,0.500106656,phi,0.276104185,0.455945515,0.2679503,count precision recall f1 iter,1,0.2,0.333333333,0.25,28,46:19.9
340719,omega,0.500093964,0.499906036,phi,0.338990434,0.320061414,0.340948152,count precision recall f1 iter,0,0,0,0,23,46:20.2
925579,omega,0.500218678,0.499781322,phi,0.40802719,0.164359587,0.427613223,count precision recall f1 iter,1,0.2,0.2,0.2,23,46:41.1
